age_years,residential_status,time_at_address_months,employment_status,time_with_employer_months,gross_monthly_income_eur,net_monthly_income_eur,debt_to_income_ratio,disposable_income_eur,num_active_credit_accounts,total_outstanding_balance_eur,credit_utilisation_ratio,num_unsecured_loans,num_accounts_30dpd_last12m,max_delinquency_last12m,months_since_last_delinquency,worst_ever_delinquency,credit_history_length_months,num_credit_enquiries_last6m,adverse_events_flag,default
47,rent_private,300,temporary_contract,58,1614,1905,0.40209747511781846,677,4,260,0.21297189237099498,0,0,current,240,90dpd_plus,317,1,no,0
53,owner_no_mortgage,8,permanent,2,180,1461,0.06829221989879516,463,5,3678,0.5732705117877989,1,0,current,240,90dpd_plus,91,0,no,0
32,rent_private,19,temporary_contract,31,2545,1589,0.3994566194360015,251,15,118252,0.3321087702281875,2,0,current,11,60dpd,67,2,no,1
42,rent_private,12,retired,5,6121,1771,0.10204663783776541,288,3,14825,0.005645304621364144,3,0,current,240,none,545,1,no,0
62,owner_no_mortgage,10,permanent,52,2563,2588,1.3579619053363328,898,4,18219,0.317855429225981,0,0,current,2,none,61,13,no,0
63,rent_private,461,permanent,407,18602,3228,0.3691615979244636,319,2,1141,0.6782814220817138,1,0,current,240,none,17,0,no,0
46,owner_with_mortgage,12,self_employed,20,2968,2223,0.6170464884103152,598,7,18724,0.1503051671711605,2,2,30dpd,240,none,71,0,no,0
29,rent_private,30,permanent,48,5346,1455,0.2508867825274075,570,0,4754,0.9010268411449484,2,1,current,240,60dpd,27,1,no,0
33,rent_social,488,permanent,56,2608,385,0.49091642146521586,4673,7,11748,0.44473510824985685,2,0,90dpd_plus,148,none,45,3,no,0
52,rent_social,29,temporary_contract,11,4470,1496,0.26363921332752915,328,8,3781,0.08763319260684427,13,0,current,240,30dpd,94,1,no,0
24,living_with_family_other,279,permanent,0,18823,1308,0.6098101319799187,797,7,13685,1.35636218380408,3,1,current,240,none,85,0,no,0
38,living_with_family_other,513,permanent,23,2327,2689,0.32641959053903025,1035,3,3088,0.6523026849894231,1,1,current,240,none,77,1,no,0
29,rent_private,144,permanent,7,1986,156,0.3500762462574687,1105,8,6756,0.7853806446693158,2,20,60dpd,196,none,36,0,no,0
64,owner_no_mortgage,464,permanent,11,2406,2291,0.7147391469214054,19111,2,19105,0.09796246841297439,1,0,current,4,none,12,0,no,0
36,owner_no_mortgage,12,permanent,3,11183,2210,0.05040569000950074,3374,1,8555,0.0421012505963922,1,0,current,8,90dpd_plus,120,0,no,0
59,owner_with_mortgage,7,self_employed,352,2835,1269,0.03337533256332256,1056,4,6074,0.6526778439566593,2,2,current,240,none,243,2,no,0
46,owner_no_mortgage,43,unemployed_other,262,2238,2002,1.4966793533273313,1096,4,2091,0.5809359463190022,2,0,current,240,none,56,0,no,0
36,owner_with_mortgage,12,unemployed_other,13,2574,4777,0.254168254776876,642,3,1611,0.2744382406765383,2,0,30dpd,240,none,59,1,no,0
33,living_with_family_other,60,self_employed,4,2944,1782,0.32958515092527857,431,2,124,0.33755712330564197,1,0,current,240,none,504,2,no,0
23,rent_social,360,permanent,293,732,1592,0.37276776311906457,513,3,2431,0.13283740818819198,3,1,current,167,none,111,2,no,0
53,rent_private,10,permanent,407,61,1829,0.28961898807940756,1016,3,904,0.6146534137145687,2,0,current,7,90dpd_plus,23,0,no,0
61,owner_no_mortgage,3,self_employed,24,2458,528,0.2993433228615022,99,4,10848,0.02873100889288722,0,0,current,240,30dpd,91,2,no,0
62,rent_social,564,permanent,76,2804,1843,0.31294578423208647,429,7,139366,0.4133695634871268,1,0,current,240,none,96,1,no,0
41,rent_social,4,permanent,87,2168,1422,0.2053891858910191,10427,3,10355,0.58417724275702,1,0,current,240,none,7,0,no,0
21,owner_with_mortgage,167,permanent,465,867,2685,0.020302856712807113,577,0,3033,0.4020430847187707,0,0,current,5,30dpd,3,1,no,0
31,owner_with_mortgage,17,temporary_contract,21,2569,2868,0.6239021247698601,917,5,3599,0.40699512626947654,2,0,current,240,none,27,3,yes,1
34,owner_with_mortgage,49,permanent,224,4738,3250,0.6091713080132453,387,3,1609,0.012755365072235491,0,0,current,240,none,74,1,no,0
30,rent_social,7,temporary_contract,29,2196,2129,0.2143222494511698,-4666,5,16109,0.14380583878722472,1,1,current,240,90dpd_plus,26,2,no,0
36,owner_with_mortgage,30,permanent,12,2174,1636,0.4999437890887851,172,4,175,0.8971947861881585,2,6,current,9,30dpd,68,1,yes,0
45,rent_social,59,temporary_contract,0,1623,1255,0.31647395462812106,470,0,38749,1.0020503228987585,0,0,current,240,30dpd,1,0,no,0
29,rent_private,34,self_employed,10,10467,2933,0.4885824775461894,63,5,19779,0.16253689811619265,3,0,30dpd,240,none,71,3,no,0
47,rent_social,60,self_employed,109,2459,2379,0.23433709838472674,343,2,4461,0.22386225870796747,3,0,current,13,none,17,0,no,0
28,rent_private,18,permanent,45,3293,1876,0.24485485809198768,1179,5,913,0.34598454462608347,0,0,current,159,none,176,1,no,0
37,owner_with_mortgage,53,permanent,401,982,549,0.2236457694456215,539,5,7860,0.08697215238535062,3,0,current,42,90dpd_plus,100,18,no,0
43,owner_no_mortgage,99,permanent,28,5488,2986,0.1898138761254989,546,5,202,0.17943783090480336,0,0,current,221,none,22,0,no,0
20,owner_no_mortgage,17,temporary_contract,51,2557,1221,0.6092508076464063,286,6,1683,0.36690366063124624,1,0,current,10,60dpd,239,1,no,0
19,rent_private,6,self_employed,152,3200,2467,0.2498400682861835,168,4,3044,0.5141440351847443,1,0,60dpd,240,none,39,1,no,0
35,owner_with_mortgage,87,retired,10,3432,933,0.34333226946527196,561,1,1101,0.5625088855856087,1,0,current,240,none,64,0,no,0
41,owner_with_mortgage,8,permanent,8,4458,1547,1.4303276220662329,6788,3,6885,0.05198392927644417,1,1,current,56,none,57,0,no,0
35,owner_with_mortgage,13,unemployed_other,43,5069,1729,0.1861305246569842,17341,3,12789,0.15925277866994325,3,0,current,20,90dpd_plus,49,2,no,0
44,living_with_family_other,12,temporary_contract,14,236,3336,0.302859479265161,528,5,5140,1.289859672039459,2,0,current,240,none,19,0,no,0
31,rent_private,129,permanent,3,12171,1146,0.5769631836807888,826,4,174345,0.4050717307248159,1,1,current,221,none,104,2,no,0
64,owner_with_mortgage,19,permanent,28,1250,2411,0.09704646872446267,348,7,7707,0.4789931506812549,2,9,current,240,30dpd,49,0,no,0
61,living_with_family_other,8,permanent,18,3397,1265,0.012996577615963222,1055,3,114,0.1461085958198694,1,1,current,16,none,70,0,no,0
42,rent_private,16,permanent,556,4964,2828,0.43283906983444975,775,0,36470,0.6490857257891705,0,0,current,240,none,62,1,no,0
18,owner_with_mortgage,4,permanent,272,1489,2487,0.29870551812651913,760,4,468,0.5170572685329112,2,0,60dpd,67,none,86,8,no,1
43,rent_social,0,permanent,16,2496,1531,0.33537298654091185,1198,4,1079,0.6383803161219189,2,0,30dpd,0,none,21,3,no,1
34,rent_private,350,permanent,132,3147,2163,0.21148196562713548,539,2,2052,0.010766185734619581,0,0,current,16,60dpd,101,1,no,0
26,living_with_family_other,30,permanent,21,1698,591,0.21260300980885027,564,2,191957,0.4052845347920714,1,0,current,10,none,37,3,no,0
57,rent_social,7,permanent,2,3117,3482,0.06484925076974414,582,4,60,0.255066835685163,1,5,current,240,none,118,0,no,0
46,owner_no_mortgage,488,permanent,1,3198,1807,0.6143425546389557,1182,7,4875,0.6947288769915505,3,0,current,240,none,10,1,no,0
50,owner_with_mortgage,507,permanent,1,13645,2468,0.45841520713612105,416,8,4107,0.33349010975855675,2,0,30dpd,132,none,6,2,no,0
41,living_with_family_other,10,permanent,497,1716,1963,0.1709918773975476,1016,4,4745,0.21668240216345738,0,10,current,10,none,80,2,no,0
58,rent_private,26,temporary_contract,3,2542,864,1.0045938281848554,1031,2,5677,0.4519727482877732,20,0,current,5,none,101,3,no,0
96,owner_with_mortgage,454,temporary_contract,58,1863,919,0.4606043695109943,15460,4,135674,0.048477185546851806,0,0,current,1,none,46,2,no,0
39,owner_with_mortgage,56,permanent,6,2443,1327,0.34886821578651794,53,5,4844,0.22506332233937126,1,0,current,240,none,90,20,yes,0
44,owner_no_mortgage,13,permanent,361,3100,1380,0.44381295519894753,986,3,9663,1.4593022668345408,1,1,current,116,none,448,3,no,0
42,rent_private,24,unemployed_other,6,15030,1452,0.604736080375025,480,0,8162,0.25387092088491414,0,2,current,240,30dpd,489,0,no,0
57,rent_private,217,temporary_contract,36,2720,3042,0.037195601299067314,1043,3,344,0.6198624334343434,2,0,current,240,30dpd,9,0,yes,0
18,living_with_family_other,291,permanent,56,753,2499,0.4422548484414234,6307,2,1418,0.715880661560943,1,1,current,240,30dpd,66,0,no,0
52,rent_private,25,permanent,10,1976,1768,0.5378123135904971,257,6,2247,0.09945486433831484,0,0,60dpd,240,30dpd,27,1,yes,0
34,rent_private,15,unemployed_other,22,18117,1210,0.3433853778775602,678,45,5203,0.3367163957646129,2,0,60dpd,11,none,31,0,yes,0
35,rent_private,5,permanent,21,1991,1464,0.7053234498686787,-538,5,124923,0.5943838088200996,1,0,current,240,none,53,1,no,0
40,owner_with_mortgage,15,self_employed,26,2083,58,0.4180913387950492,248,3,89095,0.2181646459108143,1,0,current,240,30dpd,317,0,no,0
49,owner_with_mortgage,15,retired,0,2025,11965,0.4756445545187405,721,6,193280,0.40796730480825283,1,2,current,0,none,44,0,no,0
50,owner_with_mortgage,86,temporary_contract,20,2412,1984,0.3516932146229198,70,3,1872,0.5061221290957574,3,2,current,240,none,65,0,no,0
106,owner_with_mortgage,41,self_employed,24,1705,245,0.16826029850045904,116,3,13832,0.2004834946496478,0,0,30dpd,240,none,81,2,no,0
56,rent_social,348,temporary_contract,2,2244,2193,0.13127551732132503,947,34,166461,0.3665480996752273,3,0,current,240,none,21,1,no,1
24,owner_no_mortgage,40,unemployed_other,588,3728,2121,0.39674463635707385,751,2,2604,0.5756187920349366,1,0,current,240,none,103,0,no,0
40,owner_with_mortgage,473,permanent,12,8977,2345,0.15865297366767825,650,5,9876,0.46315375269068315,3,0,current,4,60dpd,57,0,no,0
78,living_with_family_other,39,temporary_contract,105,2299,2459,0.037660895621652,797,5,12965,0.5136042056057177,1,0,current,10,none,18,1,no,0
58,owner_with_mortgage,171,permanent,411,3380,3307,0.2287022278326887,617,1,8749,0.13178081956228052,3,0,current,18,none,47,3,no,0
34,rent_social,4,permanent,563,2566,1600,0.9176718432814939,440,8,119081,0.24670015201370804,0,0,current,2,none,27,3,no,0
37,rent_private,336,permanent,24,2082,2267,0.33104924477417585,1189,10,13002,0.6850650587566861,1,0,90dpd_plus,0,none,57,0,no,0
51,rent_private,245,self_employed,13,3380,1287,0.326771643911326,-268,5,5297,0.411288181647954,0,1,60dpd,240,none,54,1,no,0
39,rent_private,13,unemployed_other,436,1950,1661,0.32409392132882886,792,4,9814,0.07685755971240764,1,0,30dpd,108,none,19,1,no,0
18,owner_with_mortgage,10,self_employed,11,3965,2953,0.4093371495841536,560,3,7155,0.5702407307903807,1,0,current,240,none,516,2,no,0
49,living_with_family_other,545,temporary_contract,285,10107,2599,0.39621375711875895,-417,4,5583,0.7059597793824679,1,0,current,240,60dpd,20,0,no,0
32,rent_private,9,permanent,11,2766,2712,0.4088548135011097,638,2,5866,0.018873729331255217,2,0,current,240,none,56,1,no,0
59,rent_private,16,self_employed,56,3194,3046,0.2057132120985792,881,8,9967,0.15855239151787326,0,0,current,240,none,67,0,no,0
30,rent_private,41,permanent,225,2421,3421,0.15544271781172114,12844,2,2857,0.15214186733038476,1,0,30dpd,5,none,20,1,no,0
113,living_with_family_other,32,permanent,12,3695,1436,0.44205035098613854,17106,4,1519,0.3772403699820116,3,0,current,20,30dpd,16,0,no,0
52,rent_private,1,permanent,46,4625,5673,0.27917297260606666,1069,2,18729,0.5140336188136878,2,0,current,240,none,98,0,yes,0
33,owner_with_mortgage,13,permanent,29,1147,14607,0.33946287337347714,1089,0,9847,0.7444099070298962,0,0,current,240,none,37,0,no,0
27,living_with_family_other,8,permanent,6,1610,1608,0.2892605812039166,5885,2,3436,0.443657635614994,2,1,current,22,none,12,0,no,0
31,rent_private,2,permanent,551,2130,2189,0.5843398529249147,-39,8,3735,1.3828973967460487,3,0,current,240,90dpd_plus,88,2,no,0
44,owner_no_mortgage,102,permanent,39,1574,9879,0.09794793470073941,81,3,253,0.06875048674144343,3,0,current,240,none,543,6,no,0
33,owner_no_mortgage,19,temporary_contract,5,4292,2116,0.521230226190788,558,5,9357,0.4642614197013078,1,0,30dpd,2,none,104,0,no,0
33,owner_with_mortgage,27,temporary_contract,57,2065,3218,0.2749777212870122,1098,5,13551,0.07514931767253713,2,13,current,6,60dpd,113,0,no,0
91,rent_private,16,retired,3,4734,3463,0.40862403554639665,889,0,14447,0.45742376527385975,0,1,current,240,none,560,1,no,0
62,owner_no_mortgage,38,retired,73,3425,1661,1.0772285350336819,16495,0,7655,0.5673634505596664,0,0,current,240,none,16,0,no,0
35,owner_no_mortgage,35,retired,6,620,244,0.3093688832867947,299,5,14234,0.5250389746773,2,0,current,240,none,16,1,yes,0
44,owner_with_mortgage,451,temporary_contract,8,4134,1755,0.23257714398337037,448,3,972,0.7016218573437687,2,11,current,240,none,109,2,no,0
30,rent_private,1,permanent,11,1722,1659,0.02055594729503498,968,3,15024,0.5060770507341287,1,0,current,240,30dpd,223,0,no,0
28,living_with_family_other,6,permanent,174,4700,1324,0.5769638369809995,348,2,19147,0.3448055185273422,2,0,current,240,90dpd_plus,578,0,no,0
47,rent_private,20,permanent,261,1644,866,0.30442871134801147,156,6,8035,0.27826872459010127,16,0,current,240,none,117,0,no,0
34,owner_no_mortgage,21,permanent,15,4645,1323,0.4448611263931349,213,8,11747,0.010211405725162059,18,0,current,71,none,59,2,no,0
57,rent_private,16,permanent,575,1512,396,0.04850811465258393,867,1,1021,0.5140121039263096,0,0,current,240,none,13,2,yes,0
31,owner_no_mortgage,79,self_employed,573,2421,4475,0.37356742373463386,930,3,4449,0.06111817577403977,1,0,current,13,30dpd,40,1,no,0
56,owner_with_mortgage,39,permanent,362,4687,2084,0.23376215843526144,610,3,146628,0.20051507991169135,2,0,30dpd,240,30dpd,238,0,no,0
46,rent_social,10,self_employed,13,4093,1970,0.2901010737541437,646,5,9732,0.36097194462147086,1,0,30dpd,138,none,120,1,no,0
42,owner_with_mortgage,52,temporary_contract,216,1802,1771,0.06636543686311469,982,0,70303,0.3586625223240143,1,0,current,240,30dpd,43,1,no,0
46,rent_private,8,self_employed,278,4078,1777,0.26318051183132396,1087,8,983,0.6238369224492527,0,0,current,240,30dpd,118,0,no,0
36,rent_social,22,permanent,10,2245,3056,0.5310003911757257,764,6,883,0.4975757664604354,2,0,current,240,30dpd,271,1,yes,0
46,rent_social,24,permanent,576,2845,3092,0.29455926697417323,1937,5,1995,0.5131035900309396,2,1,current,240,30dpd,82,0,no,0
32,rent_private,31,unemployed_other,5,2954,1219,0.2419028167383941,685,5,7111,0.4405930596664095,1,1,current,240,none,20,0,no,0
38,owner_with_mortgage,57,permanent,194,207,2944,0.6270966781364642,296,5,2166,0.2872439806552734,2,0,current,4,none,56,0,no,0
43,owner_no_mortgage,305,temporary_contract,3,2321,2341,0.38045428193943404,346,4,16165,0.3011434887416419,3,0,30dpd,240,none,85,2,no,0
31,owner_with_mortgage,416,retired,442,3255,1890,0.30507098736496346,287,7,2690,0.33365704085940984,1,0,current,240,none,50,0,no,0
42,rent_private,9,temporary_contract,11,180,1020,0.2769589697367384,165,4,128608,1.2177139431865083,3,0,30dpd,149,none,43,0,yes,0
45,owner_with_mortgage,306,temporary_contract,6,748,1732,1.0875777272360194,4762,6,5289,0.36351039544192904,3,0,current,240,60dpd,16,0,yes,0
35,owner_with_mortgage,23,permanent,54,4081,2733,0.15052107441297424,594,3,2280,0.5816843182846982,1,0,current,240,90dpd_plus,571,0,no,0
24,rent_private,7,retired,2,1511,12291,0.42702429716784684,14743,1,7796,0.5421664952511087,2,0,current,7,none,115,0,no,0
45,owner_no_mortgage,3,temporary_contract,1,284,2925,0.017952045401050085,193,2,14332,1.498812653395433,2,0,90dpd_plus,115,30dpd,77,0,no,0
56,owner_with_mortgage,17,permanent,2,1152,13835,0.47010871349818156,634,4,3569,0.1029109172944216,3,0,current,135,30dpd,582,0,no,0
36,rent_private,5,temporary_contract,46,1930,1874,0.295229376887332,362,1,7770,0.1032718873256327,2,0,current,10,60dpd,109,0,no,0
45,rent_private,18,temporary_contract,29,1176,1429,0.45427606695209166,562,2,3956,0.07522239707491808,2,0,current,10,none,104,16,no,0
46,rent_private,17,retired,22,6088,85,0.3110572236740015,928,6,34268,0.541334173493901,1,0,30dpd,13,60dpd,2,2,no,0
44,rent_private,381,self_employed,401,2614,1854,0.48748497294093185,566,7,584,0.5898266058400249,3,0,30dpd,39,30dpd,149,0,no,0
51,owner_no_mortgage,47,permanent,44,2685,1321,0.0037471354093372208,107,4,13245,1.358207347327582,0,2,30dpd,10,none,2,3,no,0
56,owner_with_mortgage,42,permanent,81,10751,2103,0.38898477487183664,560,5,3161,0.3269608853915953,1,0,current,15,none,214,1,no,0
47,owner_no_mortgage,59,permanent,23,2189,3055,0.6341467564443005,498,4,4930,0.21856318811837497,3,0,current,240,none,32,2,no,0
36,owner_with_mortgage,7,retired,6,931,289,0.4010929354090995,621,6,12458,0.10561599034117765,2,0,current,240,none,97,1,no,0
22,rent_social,39,permanent,1,2057,2085,0.5385762169216485,1043,3,6445,0.5031232381526171,1,0,current,240,90dpd_plus,53,2,no,0
33,rent_private,419,temporary_contract,252,422,3126,0.4673676300918394,619,5,1291,0.3840114409787043,1,0,current,240,none,557,0,no,0
50,rent_private,20,permanent,5,413,1462,0.26926982901318475,265,3,6219,0.4698325908020397,1,0,90dpd_plus,240,none,8,0,no,0
29,owner_with_mortgage,25,temporary_contract,478,1177,1325,0.4753078101209134,12329,2,7020,0.3667621165872966,1,0,current,240,none,8,1,no,0
41,rent_social,9,permanent,386,3830,1441,0.21208488487486332,406,3,7021,0.37558381317057243,2,0,current,240,none,109,0,no,0
44,rent_private,439,temporary_contract,292,4820,1586,0.43684453769604803,801,3,2161,0.21810162796902885,2,1,current,240,30dpd,7,1,no,0
30,rent_private,59,permanent,572,4305,3874,0.2968652431806493,679,4,17606,0.19337058801612458,2,0,current,240,none,56,0,yes,0
33,living_with_family_other,7,permanent,1,707,2885,0.3764879662204113,186,2,10858,0.8788849361096669,2,0,current,240,30dpd,51,1,no,0
59,owner_no_mortgage,70,temporary_contract,31,3035,2452,0.4898674232795535,847,3,183956,0.4747846190874241,3,0,current,240,none,68,0,no,0
36,owner_no_mortgage,24,temporary_contract,35,3475,589,1.4837619248207026,832,7,1116,0.24021161269385022,3,19,current,240,none,103,2,yes,0
103,owner_with_mortgage,52,permanent,103,1743,2199,0.489854256435957,78,28,135770,0.5983233351469864,8,0,current,240,90dpd_plus,91,3,no,1
22,rent_social,2,self_employed,55,4999,1802,0.013602114522445662,892,7,1772,0.30272409709219755,13,0,current,240,30dpd,71,0,no,0
35,owner_no_mortgage,33,permanent,1,2935,1690,0.1339149395144635,129,5,1410,0.2692890829720346,1,0,current,240,none,82,1,no,0
45,rent_private,13,permanent,12,3105,3135,0.6314820441109916,277,2,619,1.3841759684240942,1,0,current,240,none,9,0,no,0
30,owner_with_mortgage,52,unemployed_other,54,598,987,0.19756680725382653,1199,3,152989,0.4064461869450637,3,0,current,240,none,10,0,yes,0
43,rent_private,27,permanent,6,4799,850,0.41836840289088795,842,3,9166,0.34089706377041473,2,0,current,7,90dpd_plus,15,0,no,0
44,rent_social,35,permanent,579,3472,1782,0.28417623493894323,-2563,6,19519,0.688182349447531,1,0,current,240,none,86,0,no,0
53,owner_with_mortgage,17,permanent,9,212,729,1.2227756055703891,-2955,5,3548,0.6650326747316384,1,0,current,240,none,411,3,no,0
40,rent_private,27,permanent,3,4880,1616,0.32483312522104,732,5,11745,1.3381744391196055,1,1,current,240,none,32,0,yes,0
48,owner_with_mortgage,8,permanent,39,2623,6621,0.285465838243277,306,8,13231,0.1990367753816101,1,0,current,5,90dpd_plus,105,0,no,0
37,owner_with_mortgage,45,permanent,31,4273,2494,0.3160592245720657,813,1,1829,0.675330333016806,1,0,current,240,90dpd_plus,9,0,no,0
27,owner_no_mortgage,269,permanent,566,3304,575,0.6800431376367089,591,2,17459,0.5826758727550823,3,0,current,240,90dpd_plus,16,0,no,1
49,rent_private,39,permanent,5,2688,1350,0.5971551633142683,819,7,1577,0.2493269142994529,1,0,current,240,30dpd,158,1,yes,0
24,owner_with_mortgage,17,permanent,49,1390,1470,0.18406177779168104,368,4,168,0.08753175202256057,2,0,30dpd,240,none,12,0,no,0
51,rent_social,11,temporary_contract,509,3145,2027,0.09818500946946535,1044,49,17537,0.2434902676441807,2,0,current,240,none,12,2,yes,0
54,owner_no_mortgage,7,permanent,46,2381,2270,1.2927386360141488,4161,8,9867,0.554283861432346,3,0,current,8,none,232,0,no,0
52,owner_with_mortgage,5,self_employed,5,4045,1652,0.2781062623928506,17041,0,2714,0.5473372675167045,2,0,current,10,30dpd,27,0,no,0
32,owner_no_mortgage,32,permanent,531,4906,1567,0.3585642336776944,349,2,698,0.17664759399055335,1,0,current,16,none,60,1,no,0
49,rent_social,48,permanent,13,135,3340,0.3971043313010395,932,36,119,0.3537413249968975,3,0,current,16,none,57,1,no,0
23,rent_private,24,permanent,412,2898,2807,0.5574340342406726,-487,2,3288,0.05036683570430469,1,17,current,6,none,36,0,no,0
48,living_with_family_other,51,self_employed,2,1630,1747,0.13731345689843077,544,2,108528,0.2112028797070058,3,0,current,95,none,28,1,no,0
19,living_with_family_other,27,permanent,532,3453,3455,0.4991183839611988,987,25,3392,0.30761708113964603,0,0,current,240,30dpd,387,2,no,0
28,owner_with_mortgage,8,temporary_contract,199,4168,2916,0.2588748106950693,1166,6,16207,0.3662539505572525,2,0,current,240,none,110,2,no,0
48,owner_with_mortgage,23,temporary_contract,479,770,1223,0.3996260907213292,431,0,1454,0.39221983611366806,1,0,current,240,none,71,0,no,0
26,rent_social,28,temporary_contract,43,3687,561,0.3089037648559311,567,2,9488,0.01874536115449634,2,0,current,240,none,81,0,no,0
79,owner_with_mortgage,7,permanent,48,2493,1728,0.3275066411736808,-1856,3,14227,0.0012762371375496517,1,1,current,240,90dpd_plus,209,1,yes,1
28,rent_social,22,permanent,296,13507,1301,0.5984274844405361,199,0,7706,0.16604164750878678,2,0,current,240,none,52,0,no,0
35,rent_private,34,permanent,415,1709,2938,0.3462858322518735,966,5,12489,0.3254331351024523,1,0,current,19,none,551,2,no,0
25,owner_no_mortgage,6,permanent,80,2893,2653,0.16617808509086002,96,7,185263,0.5616436448786272,2,0,60dpd,18,none,58,2,no,0
59,owner_no_mortgage,331,self_employed,427,2115,1365,0.3568636253982388,341,3,18199,0.11751321015057727,0,0,current,240,none,14,0,no,0
44,rent_social,8,permanent,371,4150,2059,0.19957388905406628,669,1,1573,0.5734499122644434,2,2,current,240,30dpd,81,0,yes,0
33,rent_private,495,temporary_contract,3,3943,2310,0.5359767603222244,2664,2,4368,0.19564234593993948,1,0,current,4,60dpd,40,1,no,0
58,owner_no_mortgage,397,permanent,459,1708,1879,0.4958145816989872,344,6,11197,1.1239516772090623,2,2,current,240,none,27,2,no,0
42,rent_private,4,retired,542,2111,1340,0.9263190770885306,832,2,9887,0.5921712271772162,1,1,current,240,none,426,0,no,0
24,rent_private,264,permanent,316,295,587,0.5852959637743274,830,5,8096,0.2229624080092161,0,0,30dpd,10,none,38,3,no,0
45,rent_private,45,temporary_contract,2,326,1226,0.20271554234594064,913,2,3120,0.2560679964581874,1,8,current,12,60dpd,69,0,no,0
48,living_with_family_other,497,retired,54,2762,1628,1.1843713737602353,5645,4,5843,0.11039958720693031,1,0,current,240,60dpd,83,1,no,0
34,living_with_family_other,9,permanent,298,19679,1321,0.903762598527688,267,5,190636,0.0767012367977534,0,0,current,240,none,409,2,no,0
58,rent_social,55,unemployed_other,11,4101,3150,0.6258984928818627,600,8,3439,0.19912634893251296,0,0,current,240,none,68,1,no,0
27,owner_with_mortgage,7,temporary_contract,30,4803,13375,0.5329211866604907,191,8,12184,0.05351985954432665,2,0,current,19,none,39,0,no,0
74,owner_no_mortgage,227,permanent,10,2305,3384,0.44199955397113244,243,5,6870,0.5157733079222572,1,1,current,240,none,52,1,no,0
34,owner_with_mortgage,8,retired,420,3425,2358,0.6470629598944069,702,7,12087,0.34538756794017106,0,0,current,240,none,58,0,no,0
59,owner_with_mortgage,510,self_employed,20,2888,1583,0.1799095685754771,792,7,7289,0.567824591836465,1,1,current,240,none,45,1,no,0
52,rent_private,384,permanent,79,3266,822,0.4729406507118503,533,1,10126,0.46213004521180584,2,0,current,8,none,30,1,no,0
61,rent_social,485,permanent,30,3023,719,0.16249588254996217,24,2,6085,0.5066983460244747,19,0,current,240,none,116,0,no,0
43,living_with_family_other,50,unemployed_other,46,3329,2886,0.6145406777622533,270,4,2458,0.44064611204679205,1,0,current,240,none,120,2,yes,0
47,rent_private,355,retired,188,3418,3370,0.6126983253510903,232,2,4504,0.766662606406942,1,0,current,240,90dpd_plus,47,0,no,0
48,living_with_family_other,482,permanent,45,2661,1818,0.33904428880320236,13063,3,1495,0.49872863606340934,2,0,current,240,none,119,0,no,0
94,owner_no_mortgage,18,permanent,12,2525,862,0.1706538037270861,832,0,8515,0.40747280015993637,2,0,current,240,30dpd,562,0,no,0
55,owner_with_mortgage,451,self_employed,7,2320,152,0.5360948315786217,297,3,3645,0.15059201709686804,1,0,current,240,none,140,2,no,0
63,living_with_family_other,342,temporary_contract,47,2935,3454,0.07964346385785781,146,5,175265,0.49553554786947335,2,0,current,240,none,0,0,no,0
45,rent_private,4,permanent,23,2424,2240,0.6346533665631404,-4505,2,1899,0.225879230490851,2,1,current,240,none,1,1,no,0
19,owner_with_mortgage,18,permanent,18,16199,776,0.2218373769062002,598,1,3,1.03358507328123,8,0,current,15,none,1,1,no,0
42,owner_with_mortgage,308,retired,22,11487,1132,0.4392820580399367,478,2,6117,0.19968278280500187,2,0,60dpd,240,90dpd_plus,388,2,no,0
21,rent_social,306,temporary_contract,267,4790,2049,0.42866046180255013,475,3,1402,0.39900953452790233,12,0,current,240,none,112,1,no,0
58,owner_with_mortgage,0,permanent,71,2116,1548,0.09361602160634003,1006,3,5843,0.3910474925251064,2,0,current,240,30dpd,417,1,no,0
32,rent_private,20,self_employed,6,1958,1489,0.3201226629478041,285,2,9235,0.4591295949207045,0,0,current,240,none,57,0,no,0
56,owner_with_mortgage,12,permanent,458,3476,2176,0.32198330728017444,610,3,2322,0.4917065607384188,1,0,30dpd,240,30dpd,102,0,no,0
39,rent_private,36,temporary_contract,426,2695,3160,0.40531775432727557,363,5,17403,0.28939207006049616,0,0,90dpd_plus,240,none,12,1,no,0
47,owner_with_mortgage,572,unemployed_other,23,4957,2799,0.554000083743514,-3207,3,10072,0.6023640093123811,0,0,current,19,none,530,0,no,0
45,rent_social,384,temporary_contract,9,3168,1712,0.3990319035146368,4590,7,49833,0.28723559810000904,1,0,current,223,90dpd_plus,41,0,no,0
94,rent_social,46,permanent,5,2362,752,0.2805099240695214,397,3,18034,0.053544501340539515,0,0,current,11,none,86,1,no,0
56,living_with_family_other,325,self_employed,7,2544,2339,0.4292919500526243,550,0,8949,0.13494094285443803,3,8,current,13,none,524,0,no,0
49,owner_with_mortgage,10,permanent,398,3092,1651,0.569322990238702,1136,2,3122,0.3633711183741477,1,0,current,1,60dpd,399,2,no,1
39,rent_private,8,permanent,4,13429,1834,0.1789186525537814,406,2,12659,0.777821298943769,1,0,current,2,30dpd,105,1,no,0
38,owner_no_mortgage,18,permanent,394,3967,2182,0.3084594629277879,7158,3,7429,0.13554611063681815,2,0,current,0,none,98,1,no,0
